date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:21:17	44862/44862	URF---	200	added ('OK%20(cached)')	image/jpeg		https://livehelperchat.com/var/media/images/web-authorisation.jpg	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/web-authorisation.jpg	(from https://livehelperchat.com/obtaining-oauth-2.0-client-id-and-client-secret-for-xmpp-support-225a.html)
09:21:17	39164/39164	URF---	200	added ('OK%20(cached)')	image/jpeg		https://livehelperchat.com/var/media/images/client-data.jpg	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/client-data.jpg	(from https://livehelperchat.com/obtaining-oauth-2.0-client-id-and-client-secret-for-xmpp-support-225a.html)
09:21:17	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.1859.delayed	(from https://livehelperchat.com/article/view/302)
09:21:19	17503/-1	---M--	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:19:59%20GMT	https://livehelperchat.com/article/view/204	/home/administrador/websites/livehelper/livehelperchat.com/article/view/204.html	(from https://livehelperchat.com/how-to-use-google-smtp-in-live-helper-chat-204a.html)
09:21:25	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.185a.delayed	(from https://livehelperchat.com/article/view/204)
09:21:27	83514/83514	URF---	200	added ('OK%20(cached)')	image/jpeg		https://livehelperchat.com/var/media/images/45591%20(1).jpg	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/45591%20(1).jpg	(from https://livehelperchat.com/new-version-2.89v-mobile-design-improvements-495a.html)
09:21:28	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.185b.delayed	(from https://livehelperchat.com/article/view/204)
09:21:30	20522/20522	URF---	200	added ('OK%20(cached)')	image/jpeg		https://livehelperchat.com/design/defaulttheme/images/telegram/1.jpg	/home/administrador/websites/livehelper/livehelperchat.com/design/defaulttheme/images/telegram/1.jpg	(from https://livehelperchat.com/how-to-use-telegram-if-you-are-automated-hosting-client-489a.html)
09:21:30	13662/13662	URF---	200	added ('OK%20(cached)')	image/jpeg		https://livehelperchat.com/design/defaulttheme/images/telegram/2.jpg	/home/administrador/websites/livehelper/livehelperchat.com/design/defaulttheme/images/telegram/2.jpg	(from https://livehelperchat.com/how-to-use-telegram-if-you-are-automated-hosting-client-489a.html)
09:21:30	40413/40413	URF---	200	added ('OK%20(cached)')	image/jpeg		https://livehelperchat.com/design/defaulttheme/images/telegram/3.jpg	/home/administrador/websites/livehelper/livehelperchat.com/design/defaulttheme/images/telegram/3.jpg	(from https://livehelperchat.com/how-to-use-telegram-if-you-are-automated-hosting-client-489a.html)
09:21:32	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.185c.delayed	(from https://livehelperchat.com/article/view/204)
09:21:41	9138/9138	URF---	200	added ('OK%20(cached)')	image/jpeg		https://livehelperchat.com/design/defaulttheme/images/telegram/set-webwook.jpg	/home/administrador/websites/livehelper/livehelperchat.com/design/defaulttheme/images/telegram/set-webwook.jpg	(from https://livehelperchat.com/how-to-use-telegram-if-you-are-automated-hosting-client-489a.html)
09:21:42	18552/18552	URF---	200	added ('OK%20(cached)')	image/jpeg		https://livehelperchat.com/design/defaulttheme/images/telegram/set-webhook-done.jpg	/home/administrador/websites/livehelper/livehelperchat.com/design/defaulttheme/images/telegram/set-webhook-done.jpg	(from https://livehelperchat.com/how-to-use-telegram-if-you-are-automated-hosting-client-489a.html)
09:21:42	24298/24298	URF---	200	added ('OK%20(cached)')	image/jpeg		https://livehelperchat.com/design/defaulttheme/images/telegram/as-client.jpg	/home/administrador/websites/livehelper/livehelperchat.com/design/defaulttheme/images/telegram/as-client.jpg	(from https://livehelperchat.com/how-to-use-telegram-if-you-are-automated-hosting-client-489a.html)
09:21:42	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.185d.delayed	(from https://livehelperchat.com/article/view/204)
09:21:42	13886/13886	URF---	200	added ('OK%20(cached)')	image/jpeg		https://livehelperchat.com/design/defaulttheme/images/telegram/opeartors.jpg	/home/administrador/websites/livehelper/livehelperchat.com/design/defaulttheme/images/telegram/opeartors.jpg	(from https://livehelperchat.com/how-to-use-telegram-if-you-are-automated-hosting-client-489a.html)
09:21:43	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.185e.delayed	(from https://livehelperchat.com/article/view/204)
09:21:52	21326/21326	URF---	200	added ('OK%20(cached)')	image/jpeg		https://livehelperchat.com/design/defaulttheme/images/telegram/new-operator.jpg	/home/administrador/websites/livehelper/livehelperchat.com/design/defaulttheme/images/telegram/new-operator.jpg	(from https://livehelperchat.com/how-to-use-telegram-if-you-are-automated-hosting-client-489a.html)
09:21:53	7123/7123	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/notification-api.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/notification-api.png	(from https://livehelperchat.com/article/category/5/(page)/49)
09:21:53	9172/9172	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/faq.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/faq.png	(from https://livehelperchat.com/article/category/5/(page)/51)
09:21:54	8247/8247	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/start-chat.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/start-chat.png	(from https://livehelperchat.com/article/category/5/(page)/56)
09:21:55	17033/-1	---M--	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:20:35%20GMT	https://livehelperchat.com/article/view/73	/home/administrador/websites/livehelper/livehelperchat.com/article/view/73.html	(from https://livehelperchat.com/tracking-online-users-73a.html)
09:21:55	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.185f.delayed	(from https://livehelperchat.com/article/view/73)
09:22:05	10927/10927	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/chat-in-widget.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/chat-in-widget.png	(from https://livehelperchat.com/article/category/5/(page)/56)
09:22:05	26734/26734	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/widget-chat.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/widget-chat.png	(from https://livehelperchat.com/article/category/5/(page)/56)
09:22:05	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.1860.delayed	(from https://livehelperchat.com/article/view/73)
09:22:06	4615/4615	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/osticket.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/osticket.png	(from https://livehelperchat.com/osticket-extension-394a.html)
09:22:06	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.1861.delayed	(from https://livehelperchat.com/article/view/73)
09:22:06	838/838	UR-MC-	200	added ('OK')	application/json	date:Fri,%2025%20May%202018%2014:20:36%20GMT	https://livehelperchat.com/update/theme/blue-theme.json	/home/administrador/websites/livehelper/livehelperchat.com/update/theme/blue-theme.json	(from https://livehelperchat.com/blue-theme-324a.html)
09:22:07	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.1862.delayed	(from https://livehelperchat.com/article/view/73)
09:22:16	18959/18959	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/pending-chat.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/pending-chat.png	(from https://livehelperchat.com/article/category/5/(page)/44)
09:22:16	15057/15057	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/resume-chat.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/resume-chat.png	(from https://livehelperchat.com/article/category/5/(page)/44)
09:22:16	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.1863.delayed	(from https://livehelperchat.com/article/view/73)
09:22:18	82640/82640	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/new-frontpage.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/new-frontpage.png	(from https://livehelperchat.com/article/category/5/(page)/46)
09:22:18	72956/72956	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/docimages/roles/role-edit-operator.png	/home/administrador/websites/livehelper/livehelperchat.com/docimages/roles/role-edit-operator.png	(from https://livehelperchat.com/install-now-pre-configures-operators-role-group-and-required-functions-89a.html)
09:22:20	25361/-1	---M--	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:20:59%20GMT	https://livehelperchat.com/article/view/138	/home/administrador/websites/livehelper/livehelperchat.com/article/view/138.html	(from https://livehelperchat.com/pro-active-chat-invitation-138a.html)
09:22:21	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.1864.delayed	(from https://livehelperchat.com/article/view/138)
09:22:28	16173/16173	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/widget-box.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/widget-box.png	(from https://livehelperchat.com/article/category/5/(page)/22)
09:22:28	2690/2690	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/domain-generate.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/domain-generate.png	(from https://livehelperchat.com/article/category/5/(page)/22)
09:22:28	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.1865.delayed	(from https://livehelperchat.com/article/view/138)
09:22:29	8888/8888	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/leave-suggest.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/leave-suggest.png	(from https://livehelperchat.com/article/category/5/(page)/22)
09:22:29	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.1866.delayed	(from https://livehelperchat.com/article/view/138)
09:22:34	8886/8886	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/switch-language.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/switch-language.png	(from https://livehelperchat.com/article/category/5/(page)/22)
09:22:34	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.1867.delayed	(from https://livehelperchat.com/article/view/138)
09:22:40	19359/19359	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/edit-previous.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/edit-previous.png	(from https://livehelperchat.com/article/category/5/(page)/24)
09:22:40	9145/9145	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/notifications.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/notifications.png	(from https://livehelperchat.com/article/category/5/(page)/24)
09:22:41	361812/361812	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/google-maps-user-locations.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/google-maps-user-locations.png	(from https://livehelperchat.com/google-maps-for-online-users-is-coming-135a.html)
09:22:41	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.1868.delayed	(from https://livehelperchat.com/article/view/138)
09:22:49	127822/127822	URF---	200	added ('OK%20(cached)')	image/jpeg		https://livehelperchat.com/var/media/images/tabs.jpg	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/tabs.jpg	(from https://livehelperchat.com/article/category/5/(page)/42)
09:22:53	38526/38526	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/chat-window.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/chat-window.png	(from https://livehelperchat.com/new-chat-window-teaser-141a.html)
09:22:53	22047/22047	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/chats-statistic.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/chats-statistic.png	(from https://livehelperchat.com/new-version-2.09v-statistic-enhancements-352a.html)
09:22:53	21261/21261	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/chats-statistic-2.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/chats-statistic-2.png	(from https://livehelperchat.com/new-version-2.09v-statistic-enhancements-352a.html)
09:22:55	17235/-1	---M--	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:21:34%20GMT	https://livehelperchat.com/article/view/75	/home/administrador/websites/livehelper/livehelperchat.com/article/view/75.html	(from https://livehelperchat.com/geo-detection-how-to-configure-75a.html)
09:22:55	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.1869.delayed	(from https://livehelperchat.com/article/view/75)
09:23:01	19518/19518	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/chats-3.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/chats-3.png	(from https://livehelperchat.com/new-version-2.09v-statistic-enhancements-352a.html)
09:23:01	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.186a.delayed	(from https://livehelperchat.com/article/view/75)
09:23:04	44133/44133	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/widget-theme.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/widget-theme.png	(from https://livehelperchat.com/new-version-2.02v-widget-styling-from-back-office-323a.html)
09:23:04	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.186b.delayed	(from https://livehelperchat.com/article/view/75)
09:23:05	21520/21520	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/skype.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/skype.png	(from https://livehelperchat.com/article/category/5/(page)/35)
09:23:05	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.186c.delayed	(from https://livehelperchat.com/article/view/75)
09:23:06	23698/23698	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/widget-new.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/widget-new.png	(from https://livehelperchat.com/article/category/5/(page)/37)
09:23:06	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.186d.delayed	(from https://livehelperchat.com/article/view/75)
09:23:12	30895/30895	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/1.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/1.png	(from https://livehelperchat.com/article/category/5/(page)/37)
09:23:14	18422/-1	---M--	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:21:54%20GMT	https://livehelperchat.com/article/view/346	/home/administrador/websites/livehelper/livehelperchat.com/article/view/346.html	(from https://livehelperchat.com/how-to-block-certain-users-by-their-country-or-allow-chat-request-only-from-my-selected-country-346a.html)
09:23:14	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.186e.delayed	(from https://livehelperchat.com/article/view/346)
09:23:15	42124/42124	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/browsing-information.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/browsing-information.png	(from https://livehelperchat.com/new-version-1.55v-some-useful-new-features-189a.html)
09:23:16	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.186f.delayed	(from https://livehelperchat.com/article/view/346)
09:23:16	29031/29031	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/online-user-info.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/online-user-info.png	(from https://livehelperchat.com/new-version-1.55v-some-useful-new-features-189a.html)
09:23:16	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.1870.delayed	(from https://livehelperchat.com/article/view/346)
09:23:16	48766/48766	URF---	200	added ('OK%20(cached)')	image/jpeg		https://livehelperchat.com/var/media/images/stats.jpg	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/stats.jpg	(from https://livehelperchat.com/some-statistic-298a.html)
09:23:16	77292/77292	URF---	200	added ('OK%20(cached)')	image/jpeg		https://livehelperchat.com/var/media/images/compare.jpg	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/compare.jpg	(from https://livehelperchat.com/some-statistic-298a.html)
09:23:16	2027/2027	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/widget-status.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/widget-status.png	(from https://livehelperchat.com/are-you-are-designer-and-want-to-design-widget-style-and-get-it-implemented-in-official-version-297a.html)
09:23:16	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.1871.delayed	(from https://livehelperchat.com/article/view/346)
09:23:16	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.1872.delayed	(from https://livehelperchat.com/article/view/346)
09:23:19	18423/-1	---M--	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:21:58%20GMT	https://livehelperchat.com/article/view/92	/home/administrador/websites/livehelper/livehelperchat.com/article/view/92.html	(from https://livehelperchat.com/canned-messages-92a.html)
09:23:19	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.1873.delayed	(from https://livehelperchat.com/article/view/92)
09:23:21	117597/117597	---M--	200	added ('OK')	image/png	etag:%225250f835-1cb5d%22	https://livehelperchat.com/design/frontendnew/images/lhc/bg.png	/home/administrador/websites/livehelper/livehelperchat.com/design/frontendnew/images/lhc/bg.png	(from https://livehelperchat.com/cache/compiledtemplates/c07efe2608f37defbaa58ec7ba07ef6a.css)
09:23:22	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.1874.delayed	(from https://livehelperchat.com/article/view/92)
09:23:27	21828/21828	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/widget-style.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/widget-style.png	(from https://livehelperchat.com/are-you-are-designer-and-want-to-design-widget-style-and-get-it-implemented-in-official-version-297a.html)
09:23:27	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.1875.delayed	(from https://livehelperchat.com/article/view/92)
09:23:28	42737/42737	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/screenshot-online.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/screenshot-online.png	(from https://livehelperchat.com/new-version-1.88v-now-you-can-make-screenshot-in-online-users-list-270a.html)
09:23:28	77781/77781	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/var/media/images/screenshot.png	/home/administrador/websites/livehelper/livehelperchat.com/var/media/images/screenshot.png	(from https://livehelperchat.com/new-version-1.87v-enhancements-user-browser-screenshots-269a.html)
09:23:28	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.1876.delayed	(from https://livehelperchat.com/article/view/92)
09:23:32	1057/1057	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/design/frontend/images/colorbox/border1.png	/home/administrador/websites/livehelper/livehelperchat.com/design/frontend/images/colorbox/border1.png	(from https://livehelperchat.com/cache/compiledtemplates/c07efe2608f37defbaa58ec7ba07ef6a.css)
09:23:32	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.1877.delayed	(from https://livehelperchat.com/article/view/92)
09:23:39	170/170	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/design/frontend/images/colorbox/border2.png	/home/administrador/websites/livehelper/livehelperchat.com/design/frontend/images/colorbox/border2.png	(from https://livehelperchat.com/cache/compiledtemplates/c07efe2608f37defbaa58ec7ba07ef6a.css)
09:23:39	9427/9427	URF---	200	added ('OK%20(cached)')	image/gif		https://livehelperchat.com/design/frontend/images/colorbox/loading.gif	/home/administrador/websites/livehelper/livehelperchat.com/design/frontend/images/colorbox/loading.gif	(from https://livehelperchat.com/cache/compiledtemplates/c07efe2608f37defbaa58ec7ba07ef6a.css)
09:23:39	359/359	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/design/frontend/images/colorbox/ie6/borderTopLeft.png	/home/administrador/websites/livehelper/livehelperchat.com/design/frontend/images/colorbox/ie6/borderTopLeft.png	(from https://livehelperchat.com/cache/compiledtemplates/c07efe2608f37defbaa58ec7ba07ef6a.css)
09:23:41	17271/-1	---M--	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:22:21%20GMT	https://livehelperchat.com/article/view/150	/home/administrador/websites/livehelper/livehelperchat.com/article/view/150.html	(from https://livehelperchat.com/operator-to-operator-chat-150a.html)
09:23:41	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.1878.delayed	(from https://livehelperchat.com/article/view/150)
09:23:44	153/153	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/design/frontend/images/colorbox/ie6/borderTopCenter.png	/home/administrador/websites/livehelper/livehelperchat.com/design/frontend/images/colorbox/ie6/borderTopCenter.png	(from https://livehelperchat.com/cache/compiledtemplates/c07efe2608f37defbaa58ec7ba07ef6a.css)
09:23:44	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.1879.delayed	(from https://livehelperchat.com/article/view/150)
09:23:51	465/465	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/design/frontend/images/colorbox/ie6/borderTopRight.png	/home/administrador/websites/livehelper/livehelperchat.com/design/frontend/images/colorbox/ie6/borderTopRight.png	(from https://livehelperchat.com/cache/compiledtemplates/c07efe2608f37defbaa58ec7ba07ef6a.css)
09:23:51	473/473	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/design/frontend/images/colorbox/ie6/borderBottomLeft.png	/home/administrador/websites/livehelper/livehelperchat.com/design/frontend/images/colorbox/ie6/borderBottomLeft.png	(from https://livehelperchat.com/cache/compiledtemplates/c07efe2608f37defbaa58ec7ba07ef6a.css)
09:23:51	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.187a.delayed	(from https://livehelperchat.com/article/view/150)
09:23:53	153/153	URF---	200	added ('OK%20(cached)')	image/png		https://livehelperchat.com/design/frontend/images/colorbox/ie6/borderBottomCenter.png	/home/administrador/websites/livehelper/livehelperchat.com/design/frontend/images/colorbox/ie6/borderBottomCenter.png	(from https://livehelperchat.com/cache/compiledtemplates/c07efe2608f37defbaa58ec7ba07ef6a.css)
09:23:53	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.187b.delayed	(from https://livehelperchat.com/article/view/150)
